	predicate		predicand
			
be	world	be	location
			
be	region	be	location
			
be	country	be	region
			
be	geography	be	location
be	geography		be-walked-to
be	construction	be	artificial
be	construction	be	location
			
be	land	be	geography
be	land		be-owned
be	land	has-part	soil
			
be	water-body	be	geography
be	water-body		be-swam-in
be	water-body		be-floated-on
be	water-body	has-part	water
			
be	grassland	be	land
be	grassland		be-walked-in
be	forest	be	land
be	forest		be-walked-in
be	desert	be	land
be	desert		be-walked-in
be	savanna	be	land
be	savanna		be-walked-on
be	valley		be-walked-in
be	town		be-walked-in
			
be	polity	be	town
be	meadow	be	grassland
			
be	salt-water-body	be	water-body
be	fresh-water-body	be	water-body
			
be	ocean	be	salt-water-body
be	sea	be	salt-water-body
be	gulf	be	salt-water-body
be	lake	be	fresh-water-body
be	pond	be	fresh-water-body
be	river	be	fresh-water-body
be	stream	be	fresh-water-body
be	creek	be	fresh-water-body
be	spring	be	fresh-water-body
			
be	harbor	be	water-body
be	channel	be	water-body
be	canal	be	water-body
			
be	construction	be	artificial
be	construction	be	location
			
be	installment	be	construction
be	installment	be	fixed
			
be	vessel	be	construction
be	vessel	be	nonfixed
			
be	room	be	installment
be	room	be	be-walked-in
			
be	tunnel	be	installment
be	tunnel	can	be-walked-in
be	bridge	be	installment
be	bridge	can	be-walked-on
be	street	be	installment
be	street	can	be-walked-on
be	road	be	installment
be	road	can	be-walked-on
be	foundation	be	installment
be	foundation	can	be-walked-on
be	town	be	installment
be	town	can	be-walked-in
be	building	be	installment
be	building	can	be-walked-in
be	building	can	be-owned
			
be	tower	be	building
be	tower	can	be-climbed-on
be	citadel	be	building
be	citadel	can	be-climbed-on
be	bathhouse	be	building
be	house	be	building
			
be	ship	be	vessel
be	ship	can	be-walked-in
be	ship	can	be-walked-on
be	ship	has-part	rudder
be	ship	has-part	mast
be	ship	has-part	sail
be	ship	has-part	deck
be	ship	has-part	cabin
			
be	boat	be	vessel
be	boat	can	be-walked-in
be	boat	has-part	rudder
			
be	living-room	be	room
be	dining-room	be	room
be	bathroom	be	room
be	bedroom	be	room
be	bedroom	has-part	bed
be	bedroom	has-part	desk
be	kitchen	be	room
be	kitchen	has-part	table
be	kitchen	has-part	stove
be	kitchen	has-part	oven
be	kitchen	has-part	sink
be	closet	be	room
be	parlor	be	room
be	foyer	be	room
